"input_number","input","target_number","target","name","description","namespace"
233,"FBgn0036857","233.1","Q8SXQ1","Aldh7A1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
234,"FBgn0261238","234.1","A0A0B4KF76","Alh","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
235,"FBgn0004828","235.1","Q6TXQ1","His3.3B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
236,"FBgn0004589","236.1","C9QNW2","Eig71Eb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
237,"FBgn0037094","237.1","E1JHX5","CG7611","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
238,"FBgn0036361","238.1","B5RJ39","CG10154","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
239,"FBgn0050147","239.1","None","None","None",""
240,"FBgn0033048","240.1","Q8MS84","CG7881","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
241,"FBgn0040397","241.1","B8A416","CG3655","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
242,"FBgn0040228","242.1","Q9NHE4","DCTN5-p25","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
243,"FBgn0086913","243.1","B5RJ70","Rab26","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
244,"FBgn0013995","244.1","A0A0B4K6A6","Calx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
245,"FBgn0027103","245.1","None","None","None",""
246,"FBgn0031696","246.1","Q9VMS5","Bub1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
247,"FBgn0036975","247.1","M9PG67","CG5618","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
248,"FBgn0014269","248.1","Q7JNE1","prod","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
249,"FBgn0050104","249.1","Q8SZY4","NT5E-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
250,"FBgn0037083","250.1","None","None","None",""
251,"FBgn0038886","251.1","Q9VDA5","Ugt49B2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
252,"FBgn0039296","252.1","None","None","None",""
253,"FBgn0037184","253.1","F0JAH9","CG14450","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
254,"FBgn0051531","254.1","None","None","None",""
255,"FBgn0034335","255.1","Q7KK90","GstE1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
256,"FBgn0035571","256.1","M9PHF9","CG12493","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
257,"FBgn0031879","257.1","A2VEG4","uif","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
258,"FBgn0051118","258.1","Q4V4N9","RabX4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
259,"FBgn0259743","259.1","None","None","None",""
260,"FBgn0034854","260.1","Q8T8Q5","Golgin245","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
261,"FBgn0039311","261.1","A9UN79","CG10513","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
262,"FBgn0036003","262.1","None","None","None",""
263,"FBgn0038693","263.1","A0A0B4LHB4","unc79","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
264,"FBgn0001280","264.1","C7LA86","janA","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
265,"FBgn0034153","265.1","Q6GUR9","Acp53C14b","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
266,"FBgn0011206","266.1","A4V1Q0","bol","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
267,"FBgn0028946","267.1","I6LTS7","Or35a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
268,"FBgn0051663","268.1","M9NCQ1","CG31663","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
269,"FBgn0259938","269.1","A0AVW7","cwo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
270,"FBgn0043005","270.1","A4VCK6","prt","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
271,"FBgn0030245","271.1","Q9VZ56","CG1637","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
272,"FBgn0035267","272.1","A0A4D6K3Y7","CG13921","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
273,"FBgn0002284","273.1","O77288","Prosbeta6","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
274,"FBgn0046876","274.1","A0JQ37","Obp83ef","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
275,"FBgn0037412","275.1","A0A0B4KF52","Osi4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
276,"FBgn0051673","276.1","Q9VII9","CG31673","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
277,"FBgn0053128","277.1","Q9VQ12","CG33128","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
278,"FBgn0037018","278.1","Q8SYK3","CG4042","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
279,"FBgn0034352","279.1","None","None","None",""
280,"FBgn0035776","280.1","A0AMT8","CG8564","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
281,"FBgn0052625","281.1","Q4V5D9","CG32625","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
282,"FBgn0033893","282.1","Q4V6I0","CG18371","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
283,"FBgn0029828","283.1","D3DMH6","CG6067","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
284,"FBgn0033438","284.1","None","None","None",""
285,"FBgn0033891","285.1","Q7K1S1","CG8067","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
286,"FBgn0031764","286.1","Q9VMJ1","CG9107","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
287,"FBgn0032234","287.1","M9PB91","gny","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
288,"FBgn0027334","288.1","None","None","None",""
289,"FBgn0053784","289.1","Q4AB35","CG33784","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
290,"FBgn0004842","290.1","A0A0B4LHT6","RYa-R","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
291,"FBgn0083963","291.1","A4IJ79","Nlg3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
292,"FBgn0039272","292.1","A0A4D6K1E7","CG11836","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
293,"FBgn0036544","293.1","M9PFM1","sff","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
294,"FBgn0019650","294.1","L0MPR7","toy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
295,"FBgn0037015","295.1","A8JNW3","cmpy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
296,"FBgn0027795","296.1","Q95U35","CG14785","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
297,"FBgn0031903","297.1","Q3ZAJ9","Wnt10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
298,"FBgn0040344","298.1","M9PGD0","Lztr1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
299,"FBgn0033605","299.1","A1Z8I0","CG9067","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
300,"FBgn0030297","300.1","A9YG82","Gr10b","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
301,"FBgn0002552","301.1","B4YX86","lin","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
302,"FBgn0030884","302.1","Q5U1C3","CG6847","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
303,"FBgn0035473","303.1","M9PEJ1","mge","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
304,"FBgn0036226","304.1","Q9VTR1","CG7252","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
305,"FBgn0034318","305.1","A1ZB48","CG14500","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
306,"FBgn0035641","306.1","Q9VRQ4","CG5568","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
307,"FBgn0052199","307.1","Q8T3H5","CG32199","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
308,"FBgn0039684","308.1","A9QK68","Obp99d","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
309,"FBgn0026713","309.1","A9YHL0","l(1)G0007","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
310,"FBgn0033500","310.1","A1Z863","CG12913","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
311,"FBgn0038326","311.1","Q86BP1","CG5044","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
312,"FBgn0260657","312.1","H8F4R7","CG42540","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
313,"FBgn0259916","313.1","E1JI70","CG42445","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
314,"FBgn0029989","314.1","F6J4F8","CG15333","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
315,"FBgn0037427","315.1","A0A0B4KGL7","Osi17","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
316,"FBgn0040532","316.1","A0A1Z1CN86","CG8369","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
317,"FBgn0034976","317.1","C6SUU0","CG4049","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
318,"FBgn0053474","318.1","A1Z891","CG33474","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
319,"FBgn0029728","319.1","A9YID8","CG2861","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
320,"FBgn0030551","320.1","Q9VY49","CG11674","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
321,"FBgn0010398","321.1","Q24386","Lrr47","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
322,"FBgn0023520","322.1","None","None","None",""
323,"FBgn0039238","323.1","Q9VC23","CG7016","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
324,"FBgn0015331","324.1","None","None","None",""
325,"FBgn0003965","325.1","Q6SIK7","v","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
326,"FBgn0037312","326.1","Q9VNA3","CG11999","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
327,"FBgn0261111","327.1","Q9VS33","BHD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
328,"FBgn0050381","328.1","A0A0B4LES9","PIG-X","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
329,"FBgn0003459","329.1","A0A075BID9","stwl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
330,"FBgn0039184","330.1","Q9VC92","CG6432","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
331,"FBgn0034761","331.1","A0A0B4K8A8","CG4250","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
332,"FBgn0013753","332.1","M9PGT9","Bgb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
333,"FBgn0037608","333.1","None","None","None",""
334,"FBgn0001990","334.1","M9PFY1","wek","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
335,"FBgn0259101","335.1","A2RVD4","CG42249","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
336,"FBgn0038511","336.1","Q8MT50","cysu","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
337,"FBgn0029594","337.1","B1PF67","CG14806","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
338,"FBgn0024238","338.1","C7LAI0","Fim","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
339,"FBgn0036480","339.1","M9MSL4","Cep135","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
340,"FBgn0013305","340.1","Q7JQ30","Nmda1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
341,"FBgn0038218","341.1","Q8T4I3","CG14841","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
342,"FBgn0032651","342.1","Q9VJC1","Oli","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
343,"FBgn0086384","343.1","C6TP59","Mer","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
344,"FBgn0021895","344.1","Q8I7W6","ytr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
345,"FBgn0029899","345.1","None","None","None",""
346,"FBgn0025716","346.1","Q7K012","Bap55","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
347,"FBgn0035084","347.1","Q9W0Y0","CG15861","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
348,"FBgn0053531","348.1","D0UY81","Ddr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
349,"FBgn0037625","349.1","C7LAG6","CG11768","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
350,"FBgn0003411","350.1","None","None","None",""
351,"FBgn0259234","351.1","A0A0B4LF06","Camta","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
352,"FBgn0031518","352.1","Q8IQ00","CG3277","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
353,"FBgn0259145","353.1","A0A0B4KGC3","CG42260","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
354,"FBgn0035104","354.1","Q8MRB6","CG13875","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
355,"FBgn0037996","355.1","Q9VGC5","CG4830","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
356,"FBgn0033998","356.1","A0A0B4KER0","row","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
357,"FBgn0032859","357.1","X2JAI2","Arpc2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
358,"FBgn0015024","358.1","E1JJI5","CkIalpha","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
359,"FBgn0028932","359.1","Q5BIB5","CG16890","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
360,"FBgn0011692","360.1","B6UY96","pav","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
361,"FBgn0037432","361.1","Q9VI08","CG10298","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
362,"FBgn0004577","362.1","A0A0B4KHM9","Pxd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
363,"FBgn0005630","363.1","None","None","None",""
364,"FBgn0035581","364.1","Q1LZ38","Dnah3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
365,"FBgn0260632","365.1","C7LA93","dl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
366,"FBgn0053265","366.1","Q7KUI0","Muc68E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
367,"FBgn0022800","367.1","None","None","None",""
368,"FBgn0033874","368.1","Q7K0S6","CG6347","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
369,"FBgn0011300","369.1","A1Z7L8","babo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
370,"FBgn0040491","370.1","Q8T8Y5","Buffy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
371,"FBgn0051633","371.1","Q9VMA6","CG31633","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
372,"FBgn0020880","372.1","C1C552","CG7179","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
373,"FBgn0034693","373.1","A0A0B4KEX1","CG11073","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
374,"FBgn0019948","374.1","None","None","None",""
375,"FBgn0034513","375.1","A1ZBU9","CG13423","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
376,"FBgn0025740","376.1","H9XVL5","PlexB","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
377,"FBgn0050369","377.1","Q4QPU5","CG30369","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
378,"FBgn0031590","378.1","Q9VQX6","CG3702","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
379,"FBgn0259176","379.1","M9PCT7","bun","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
380,"FBgn0035721","380.1","Q9VRZ6","CG9948","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
381,"FBgn0031805","381.1","Q8T0S1","Nepl4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
382,"FBgn0035730","382.1","Q9VS07","CG17744","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
383,"FBgn0051848","383.1","C9QPD3","CG31848","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
384,"FBgn0004861","384.1","B1VJC0","ph-p","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
385,"FBgn0036858","385.1","Q9VVX9","CG14088","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
386,"FBgn0259172","386.1","None","None","None",""
387,"FBgn0036870","387.1","Q9VVZ4","CG14095","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
388,"FBgn0037970","388.1","A8WHE0","GC2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
389,"FBgn0038039","389.1","Q8SWX8","CG5196","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
390,"FBgn0032014","390.1","None","None","None",""
391,"FBgn0041233","391.1","D8FT26","Gr59e","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
392,"FBgn0036588","392.1","Q9VV10","CG13068","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
393,"FBgn0032816","393.1","Q8ST61","Nf-YB","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
394,"FBgn0030235","394.1","None","None","None",""
395,"FBgn0036809","395.1","Q9VVS2","CG12477","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
396,"FBgn0038438","396.1","Q9VEU2","Der-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
397,"FBgn0028985","397.1","None","None","None",""
398,"FBgn0027085","398.1","Q9VZ82","LeuRS-m","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
399,"FBgn0024249","399.1","Q0IGQ7","cato","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
400,"FBgn0011726","400.1","A0A1B2AKQ4","tsr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
401,"FBgn0033590","401.1","Q7JWM4","CG13217","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
402,"FBgn0032268","402.1","C1C575","CG6138","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
403,"FBgn0004870","403.1","M9PDT5","bab1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
404,"FBgn0038241","404.1","B3LF75","CG8087","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
405,"FBgn0035210","405.1","None","None","None",""
406,"FBgn0036181","406.1","Q7KUH2","Muc68Ca","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
407,"FBgn0029158","407.1","None","None","None",""
408,"FBgn0030805","408.1","Q9VX95","wus","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
409,"FBgn0015295","409.1","Q6SAD3","Shark","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
410,"FBgn0032493","410.1","None","None","None",""
411,"FBgn0003261","411.1","A0A0B4K624","Rm62","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
412,"FBgn0029768","412.1","E3W2H4","SPR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
413,"FBgn0015799","413.1","None","None","None",""
414,"FBgn0037008","414.1","None","None","None",""
415,"FBgn0030703","415.1","Q9VXM4","MSBP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
416,"FBgn0030614","416.1","Q9VXY1","CG9072","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
417,"FBgn0038505","417.1","E0R907","CG17283","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
418,"FBgn0003975","418.1","None","None","None",""
419,"FBgn0004832","419.1","D3PFI1","Xpac","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
420,"FBgn0037548","420.1","Q29QU4","CG7900","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
421,"FBgn0016792","421.1","None","None","None",""
422,"FBgn0004449","422.1","H1UUD9","Ten-m","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
423,"FBgn0032669","423.1","M9PDC1","CG15155","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
424,"FBgn0032424","424.1","Q6NN71","CG17010","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
425,"FBgn0030420","425.1","A9YGV2","CG12717","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
426,"FBgn0001255","426.1","Q9VHW8","ImpE3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
427,"FBgn0028429","427.1","A8JNP7","I-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
428,"FBgn0001330","428.1","Q6NR37","kz","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
429,"FBgn0002609","429.1","Q56LA3","E(spl)m3-HLH","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
430,"FBgn0039125","430.1","None","None","None",""
431,"FBgn0033550","431.1","Q7JV61","CG12341","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
432,"FBgn0039202","432.1","Q9VC68","CG13622","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
433,"FBgn0040368","433.1","Q9W5B3","eIF4E7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
434,"FBgn0051910","434.1","Q8T421","CG31910","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
435,"FBgn0015541","435.1","None","None","None",""
436,"FBgn0086558","436.1","Q8MT02","Ubi-p5E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
437,"FBgn0023177","437.1","X2JG90","Pp4-19C","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
438,"FBgn0053136","438.1","A0A0B4LG03","CG33136","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
439,"FBgn0050466","439.1","A0A0B4LFG2","CG30466","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
440,"FBgn0030167","440.1","A8JUP2","CG15252","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
441,"FBgn0035252","441.1","A0A0S0WGR0","CG7970","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
442,"FBgn0030354","442.1","X2JBC1","Upf1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
443,"FBgn0027654","443.1","D3DMZ5","jdp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
444,"FBgn0031250","444.1","Q9NHZ1","Ent1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
445,"FBgn0036597","445.1","Q9VV21","CG4962","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
446,"FBgn0000588","446.1","A0A0K0K259","esc","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
447,"FBgn0032698","447.1","C9QP51","CG10336","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
448,"FBgn0038113","448.1","Q8MS90","CG11668","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
449,"FBgn0038866","449.1","E0R972","CG5810","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
450,"FBgn0039027","450.1","A0A0B4LHI0","CG7031","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
451,"FBgn0003044","451.1","A0A0B4KEZ1","Pcl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
452,"FBgn0052511","452.1","None","None","None",""
453,"FBgn0051784","453.1","C7LAG8","CG31784","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
454,"FBgn0020399","454.1","Q24182","Mst89B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
455,"FBgn0085265","455.1","A2VEM8","CG34236","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
456,"FBgn0032631","456.1","D5SHP0","CG15140","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
457,"FBgn0031946","457.1","Q9VLX3","CG7164","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
458,"FBgn0035542","458.1","A8JNK7","DOR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
459,"FBgn0050039","459.1","Q8MKJ7","CG30039","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
460,"FBgn0051704","460.1","Q8IPA4","CG31704","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
461,"FBgn0040679","461.1","Q9VNK1","CG11373","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
462,"FBgn0027539","462.1","A0A0B4KGZ8","lili","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
